CustomerKey,GeographyKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
24384,189,M,M,30000,0,0,Partial College,Clerical,0,1,0-1 Miles,Europe,41,1
24385,311,M,F,70000,3,2,Partial College,Professional,1,0,5-10 Miles,North America,57,1
24386,71,S,F,80000,2,1,Bachelors,Management,0,0,0-1 Miles,North America,58,1
24387,298,M,M,80000,2,1,Bachelors,Management,0,0,0-1 Miles,North America,57,1
24388,626,M,F,80000,2,1,Bachelors,Management,0,0,0-1 Miles,North America,57,1
24389,548,S,M,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,59,0
24390,609,M,F,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,59,0
24391,372,M,F,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,59,0
24392,49,S,F,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,58,1
24393,616,S,M,50000,2,0,Graduate Degree,Management,1,2,5-10 Miles,North America,83,0
24394,303,M,M,110000,2,2,Bachelors,Management,1,3,2-5 Miles,North America,50,0
24395,311,M,F,110000,3,2,Bachelors,Management,1,4,2-5 Miles,North America,50,0
24396,311,M,F,120000,2,2,Bachelors,Management,1,4,2-5 Miles,North America,50,0
24397,312,S,M,120000,2,2,Bachelors,Management,0,4,1-2 Miles,North America,49,0
24398,345,M,M,130000,1,1,Graduate Degree,Management,1,4,0-1 Miles,North America,50,0
24399,54,M,F,80000,4,3,Bachelors,Management,1,0,2-5 Miles,North America,51,0
24400,642,M,F,100000,5,2,Partial College,Professional,0,1,0-1 Miles,North America,51,1
24401,298,S,M,110000,3,2,Bachelors,Management,0,4,1-2 Miles,North America,51,0
24402,385,S,M,170000,0,0,Graduate Degree,Management,0,3,1-2 Miles,North America,51,1
24403,347,M,M,70000,3,2,Partial College,Professional,1,0,0-1 Miles,North America,58,1
24404,302,M,M,70000,4,0,Graduate Degree,Management,1,2,0-1 Miles,North America,81,1
24405,302,M,F,70000,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,81,1
24406,307,M,M,110000,4,2,Bachelors,Management,1,4,5-10 Miles,North America,52,0
24407,314,M,F,110000,5,3,Bachelors,Management,1,0,5-10 Miles,North America,51,0
24408,314,M,M,110000,5,3,Bachelors,Management,1,0,5-10 Miles,North America,52,0
24409,329,S,M,120000,4,3,Partial College,Professional,0,3,1-2 Miles,North America,51,0
24410,648,S,F,100000,1,2,Partial College,Professional,0,4,1-2 Miles,North America,53,0
24411,300,M,M,110000,1,3,Bachelors,Management,1,2,5-10 Miles,North America,52,0
24412,312,S,F,120000,1,3,Partial College,Professional,0,4,1-2 Miles,North America,53,0
24413,329,M,M,120000,1,3,High School,Professional,1,4,5-10 Miles,North America,53,1
24414,335,S,M,130000,1,2,Bachelors,Management,0,4,2-5 Miles,North America,53,1
24415,54,M,F,70000,5,4,Partial College,Professional,1,3,2-5 Miles,North America,54,0
24416,548,M,M,90000,4,3,High School,Professional,1,2,1-2 Miles,North America,54,0
24417,359,S,M,130000,3,3,Bachelors,Management,0,3,2-5 Miles,North America,54,1
24418,66,S,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,60,1
24419,299,M,F,70000,4,3,High School,Professional,1,0,5-10 Miles,North America,60,0
24420,633,M,M,80000,3,2,Partial College,Professional,1,1,5-10 Miles,North America,59,1
24421,631,M,M,90000,2,1,High School,Professional,1,1,10+ Miles,North America,60,1
24422,311,M,M,80000,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,80,0
24423,338,M,F,130000,2,3,Graduate Degree,Management,1,3,0-1 Miles,North America,80,0
24424,383,M,F,130000,2,3,Graduate Degree,Management,1,3,0-1 Miles,North America,79,0
24425,611,S,F,90000,4,3,High School,Professional,1,3,5-10 Miles,North America,55,1
24426,300,M,M,110000,5,3,Partial College,Professional,1,4,5-10 Miles,North America,54,0
24427,309,S,F,110000,3,3,Partial College,Professional,0,4,2-5 Miles,North America,54,1
24428,312,M,F,110000,4,3,Partial College,Professional,1,4,2-5 Miles,North America,55,0
24429,637,S,F,70000,2,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,60,0
24430,311,S,M,70000,3,0,Partial High School,Skilled Manual,0,2,1-2 Miles,North America,61,0
24431,62,M,F,60000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,61,1
24432,358,M,M,60000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,61,1
24433,338,M,M,70000,3,1,High School,Professional,0,1,1-2 Miles,North America,61,1
24434,635,M,M,70000,3,1,High School,Professional,1,1,1-2 Miles,North America,61,1
24435,536,M,F,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,61,0
24436,326,M,F,70000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,62,1
24437,345,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,62,1
24438,626,M,M,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,62,0
24439,616,M,M,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,64,0
24440,336,M,F,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,64,0
24441,648,S,M,40000,3,0,Partial College,Professional,0,2,1-2 Miles,North America,63,1
24442,488,M,F,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,63,0
24443,307,M,M,40000,3,0,Partial College,Professional,1,2,5-10 Miles,North America,64,0
24444,326,S,M,40000,3,0,Partial College,Professional,0,2,1-2 Miles,North America,64,1
24445,383,M,F,40000,4,0,Partial College,Professional,0,2,1-2 Miles,North America,63,1
24446,299,M,F,40000,4,0,Partial College,Professional,0,2,1-2 Miles,North America,64,1
24447,298,M,M,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,66,1
24448,623,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,66,0
24449,347,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,65,0
24450,638,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,66,0
24451,637,M,F,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,66,0
24452,609,M,F,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,66,0
24453,10,S,F,60000,4,4,Bachelors,Professional,1,1,5-10 Miles,Pacific,51,0
24454,22,S,F,60000,4,4,Bachelors,Professional,1,2,5-10 Miles,Pacific,51,0
24455,33,M,M,60000,4,4,Bachelors,Professional,0,3,10+ Miles,Pacific,51,0
24456,13,S,M,60000,4,4,Bachelors,Professional,1,3,5-10 Miles,Pacific,51,0
24457,7,S,F,60000,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,52,1
24458,40,S,M,70000,0,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,52,1
24459,21,S,F,70000,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,Pacific,53,1
24460,27,S,M,60000,1,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,52,1
24461,18,S,F,60000,1,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,53,1
24462,19,S,M,60000,1,0,Bachelors,Professional,0,1,0-1 Miles,Pacific,53,1
24463,6,M,F,90000,1,0,Graduate Degree,Management,1,1,1-2 Miles,Pacific,85,1
24464,10,S,F,100000,0,0,Bachelors,Professional,0,1,10+ Miles,Pacific,49,0
24465,35,M,F,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,55,1
24466,21,M,F,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,55,1
24467,14,S,F,60000,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,Pacific,55,1
24468,33,S,F,70000,0,0,Bachelors,Professional,1,1,5-10 Miles,Pacific,49,1
24469,14,S,M,80000,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,50,0
24470,16,M,M,80000,5,5,Bachelors,Professional,1,4,1-2 Miles,Pacific,50,0
24471,33,S,M,70000,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,51,0
24472,11,S,M,70000,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,50,0
24473,19,S,M,70000,0,0,Bachelors,Professional,0,1,5-10 Miles,Pacific,51,0
24474,18,S,F,70000,0,0,Bachelors,Professional,0,2,0-1 Miles,Pacific,52,1
24475,32,S,M,70000,0,0,Bachelors,Professional,0,2,0-1 Miles,Pacific,52,1
24476,33,M,M,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,54,1
24477,29,S,M,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,54,1
24478,4,S,F,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,54,1
24479,7,S,F,70000,5,4,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,54,0
24480,36,S,F,90000,2,0,Bachelors,Professional,1,1,2-5 Miles,Pacific,57,1
24481,23,M,M,90000,2,0,Bachelors,Management,0,1,2-5 Miles,Pacific,57,1
24482,36,M,M,100000,4,0,Bachelors,Management,1,2,1-2 Miles,Pacific,57,1
24483,2,S,M,30000,2,0,Partial College,Clerical,0,2,5-10 Miles,Pacific,79,0
24484,28,M,M,60000,1,0,Partial College,Skilled Manual,1,1,5-10 Miles,Pacific,55,1
24485,2,S,M,40000,2,0,Bachelors,Management,0,1,5-10 Miles,Pacific,62,1
24486,307,M,M,40000,0,0,High School,Skilled Manual,1,1,5-10 Miles,North America,40,0
24487,55,S,F,40000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,40,0
24488,68,S,M,40000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,40,0
24489,50,S,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,39,0
24490,611,M,M,30000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,35,0
24491,66,S,F,30000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,35,1
24492,334,S,M,30000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,36,1
24493,55,S,M,30000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,36,1
24494,2,M,M,30000,2,0,Partial College,Clerical,0,2,0-1 Miles,Pacific,78,0
24495,25,S,F,30000,2,0,Partial College,Clerical,0,2,0-1 Miles,Pacific,78,0
24496,66,S,F,40000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,37,1
24497,632,S,F,40000,0,0,High School,Skilled Manual,0,2,5-10 Miles,North America,37,0
24498,552,S,F,40000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,37,1
24499,372,S,F,30000,0,0,Partial High School,Clerical,0,2,0-1 Miles,North America,37,0
24500,633,M,M,40000,0,0,High School,Skilled Manual,0,2,0-1 Miles,North America,37,0
24501,50,S,F,30000,0,0,Partial High School,Clerical,0,2,0-1 Miles,North America,36,1
24502,13,M,M,40000,2,0,Bachelors,Management,1,2,0-1 Miles,Pacific,75,1
24503,4,M,F,40000,2,0,Bachelors,Management,1,2,0-1 Miles,Pacific,74,1
24504,5,M,M,40000,2,0,Bachelors,Management,0,2,0-1 Miles,Pacific,74,1
24505,30,M,M,40000,2,0,Bachelors,Management,1,2,0-1 Miles,Pacific,71,1
24506,38,M,F,60000,2,0,Graduate Degree,Management,1,1,5-10 Miles,Pacific,72,1
24507,614,S,F,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,39,0
24508,545,S,M,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,38,0
24509,641,S,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,38,0
24510,644,M,M,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,39,0
24511,553,S,M,40000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,39,0
24512,302,S,F,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
24513,310,M,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
24514,339,M,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
24515,359,S,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,39,0
24516,310,S,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,39,0
24517,314,S,M,50000,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,North America,41,0
24518,334,S,F,50000,0,0,Partial College,Skilled Manual,0,1,5-10 Miles,North America,41,0
24519,355,M,M,50000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,41,0
24520,301,M,M,60000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,42,1
24521,623,S,F,80000,0,0,Bachelors,Management,0,1,0-1 Miles,North America,43,1
24522,369,M,M,80000,0,0,Bachelors,Management,0,1,0-1 Miles,North America,47,1
24523,310,M,F,80000,0,0,Bachelors,Management,0,1,0-1 Miles,North America,47,1
24524,311,M,F,90000,4,4,Bachelors,Management,1,1,1-2 Miles,North America,47,0
24525,51,M,M,90000,4,4,Bachelors,Management,1,1,1-2 Miles,North America,47,0
24526,335,M,M,100000,2,0,Bachelors,Management,1,2,1-2 Miles,North America,48,1
24527,368,M,M,110000,0,1,Graduate Degree,Management,1,0,1-2 Miles,North America,48,1
24528,310,S,F,110000,0,1,Graduate Degree,Management,0,2,1-2 Miles,North America,47,1
24529,299,S,F,130000,0,0,Graduate Degree,Management,0,2,0-1 Miles,North America,48,1
24530,612,S,M,160000,0,0,Graduate Degree,Management,0,0,2-5 Miles,North America,48,0
24531,151,M,M,130000,2,3,Bachelors,Management,0,4,5-10 Miles,Europe,57,0
24532,176,M,M,130000,2,3,Bachelors,Management,1,4,0-1 Miles,Europe,57,0
24533,237,S,M,130000,2,4,Partial College,Professional,0,0,5-10 Miles,Europe,57,0
24534,258,M,F,150000,1,3,Partial College,Professional,1,2,0-1 Miles,Europe,57,1
24535,188,M,F,110000,2,4,Partial College,Professional,1,3,5-10 Miles,Europe,57,0
24536,133,M,F,130000,2,4,Partial College,Professional,1,2,0-1 Miles,Europe,58,1
24537,254,S,F,150000,2,4,High School,Professional,0,3,0-1 Miles,Europe,58,1
24538,215,S,F,100000,2,3,Partial College,Professional,1,4,5-10 Miles,Europe,58,0
24539,209,S,M,110000,3,4,Partial College,Professional,0,4,5-10 Miles,Europe,59,0
24540,234,M,F,120000,3,4,Partial High School,Professional,1,4,5-10 Miles,Europe,58,0
24541,271,M,M,170000,3,3,Partial College,Professional,1,4,0-1 Miles,Europe,59,0
24542,194,S,M,100000,2,3,High School,Professional,1,4,10+ Miles,Europe,60,0
24543,218,S,M,110000,3,4,Partial College,Professional,0,4,5-10 Miles,Europe,60,0
24544,123,S,F,110000,3,4,Partial College,Professional,0,4,5-10 Miles,Europe,60,0
24545,271,S,M,170000,3,3,High School,Professional,0,4,0-1 Miles,Europe,60,0
24546,267,M,M,80000,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,61,0
24547,156,S,F,90000,5,0,Partial College,Professional,1,2,10+ Miles,Europe,71,0
24548,160,M,F,110000,3,4,Bachelors,Management,1,4,10+ Miles,Europe,71,0
24549,230,S,M,130000,3,4,Bachelors,Management,0,3,0-1 Miles,Europe,70,1
24550,247,M,M,130000,3,4,Bachelors,Management,0,4,5-10 Miles,Europe,70,0
24551,220,M,F,60000,3,1,Partial High School,Skilled Manual,1,3,2-5 Miles,Europe,69,0
24552,222,M,M,70000,5,1,High School,Professional,0,2,2-5 Miles,Europe,69,0
24553,120,M,F,90000,5,0,Partial College,Professional,1,2,10+ Miles,Europe,70,0
24554,256,M,F,130000,4,4,Bachelors,Management,1,4,0-1 Miles,Europe,70,0
24555,263,M,F,130000,4,4,Partial College,Professional,1,4,0-1 Miles,Europe,70,0
24556,217,S,F,90000,5,0,Partial College,Professional,1,2,10+ Miles,Europe,68,0
24557,275,S,M,170000,4,4,Bachelors,Management,0,4,0-1 Miles,Europe,69,0
24558,231,M,F,90000,3,1,High School,Professional,1,2,10+ Miles,Europe,61,1
24559,226,M,F,80000,4,2,Partial College,Professional,1,2,2-5 Miles,Europe,62,0
24560,184,M,F,100000,3,4,High School,Professional,1,2,10+ Miles,Europe,61,1
24561,174,S,M,100000,3,4,High School,Professional,0,3,2-5 Miles,Europe,60,0
24562,147,S,M,110000,3,4,Partial College,Professional,1,4,10+ Miles,Europe,60,0
24563,133,M,F,130000,3,4,Partial College,Professional,1,4,0-1 Miles,Europe,61,0
24564,128,S,M,110000,3,5,Bachelors,Management,0,0,10+ Miles,Europe,62,0
24565,135,S,M,110000,4,5,Partial College,Professional,0,2,10+ Miles,Europe,63,1
24566,277,S,F,170000,4,5,Partial College,Professional,0,4,0-1 Miles,Europe,63,0
24567,199,M,F,80000,4,1,High School,Professional,1,3,10+ Miles,Europe,64,0
24568,238,S,M,130000,4,5,High School,Professional,0,3,10+ Miles,Europe,64,0
24569,262,M,M,130000,4,5,High School,Professional,1,3,0-1 Miles,Europe,64,1
24570,220,S,F,90000,4,1,High School,Management,1,3,10+ Miles,Europe,65,0
24571,211,S,M,90000,4,1,High School,Management,1,3,10+ Miles,Europe,65,0
24572,154,M,F,100000,3,4,Partial College,Management,1,4,10+ Miles,Europe,65,0
24573,248,M,M,130000,4,5,High School,Management,1,3,0-1 Miles,Europe,64,1
24574,240,S,F,150000,4,5,Partial College,Management,0,4,10+ Miles,Europe,66,0
24575,241,S,M,150000,3,5,High School,Management,0,4,10+ Miles,Europe,66,0
24576,243,S,M,150000,4,5,High School,Management,0,4,0-1 Miles,Europe,65,0
24577,276,S,M,170000,0,5,High School,Management,0,4,0-1 Miles,Europe,67,1
24578,223,S,F,90000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,68,0
24579,155,S,M,100000,3,5,Partial High School,Professional,0,0,5-10 Miles,Europe,68,0
24580,161,M,M,110000,4,5,Partial High School,Professional,1,3,10+ Miles,Europe,68,1
24581,262,M,M,130000,5,5,Partial High School,Professional,1,4,0-1 Miles,Europe,67,0
24582,276,M,F,160000,5,5,Partial High School,Professional,0,4,10+ Miles,Europe,67,1
24583,277,S,M,170000,5,5,Partial High School,Professional,0,4,0-1 Miles,Europe,68,1
24584,14,S,M,60000,0,0,Bachelors,Professional,0,3,2-5 Miles,Pacific,40,0
24585,32,M,M,60000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,40,1
24586,23,S,M,70000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,39,1
24587,20,M,F,70000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,40,1
24588,6,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,39,0
24589,22,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,40,0
24590,19,M,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,1
24591,27,S,M,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,0
24592,29,S,M,90000,0,0,Bachelors,Professional,0,2,10+ Miles,Pacific,39,1
24593,18,M,F,70000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,41,0
24594,23,M,M,70000,0,0,Partial High School,Professional,1,4,10+ Miles,Pacific,41,0
24595,5,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,0
24596,19,M,F,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
24597,18,S,M,90000,0,0,Bachelors,Professional,1,2,10+ Miles,Pacific,40,1
24598,31,S,M,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,41,1
24599,37,M,F,130000,4,5,High School,Management,1,4,0-1 Miles,Pacific,41,0
24600,34,M,F,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,0
24601,34,S,F,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
24602,11,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
24603,25,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,0
24604,18,M,M,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,43,1
24605,27,S,M,100000,0,5,High School,Management,0,3,10+ Miles,Pacific,43,1
24606,36,M,F,100000,0,5,High School,Management,1,3,10+ Miles,Pacific,42,1
24607,26,S,F,80000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,0
24608,24,M,F,110000,0,5,High School,Management,1,3,10+ Miles,Pacific,42,1
24609,34,M,F,120000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,43,1
24610,3,S,M,130000,4,5,High School,Management,0,4,10+ Miles,Pacific,42,0
24611,28,S,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,1
24612,40,S,M,90000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,45,1
24613,36,M,F,100000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,44,1
24614,37,M,F,120000,0,5,Partial High School,Professional,0,4,10+ Miles,Pacific,45,1
24615,35,M,M,110000,0,5,Partial High School,Professional,1,4,10+ Miles,Pacific,44,1
24616,358,M,F,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,65,0
24617,612,M,F,30000,4,0,High School,Professional,0,2,1-2 Miles,North America,66,0
24618,307,M,M,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,66,0
24619,316,S,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,67,0
24620,322,M,F,30000,4,0,High School,Professional,1,2,5-10 Miles,North America,67,0
24621,49,M,M,40000,4,0,High School,Professional,1,2,5-10 Miles,North America,78,0
24622,553,M,M,50000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,78,0
24623,609,M,F,60000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,77,0
24624,322,M,F,60000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,77,0
24625,49,M,F,60000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,77,0
24626,336,M,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,77,0
24627,53,S,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,75,0
24628,336,S,M,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,76,0
24629,348,M,M,60000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,75,0
24630,71,M,F,60000,3,0,Graduate Degree,Management,1,2,1-2 Miles,North America,76,0
24631,310,S,F,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,76,0
24632,644,S,F,60000,3,0,Bachelors,Management,0,2,1-2 Miles,North America,75,1
24633,552,M,M,60000,3,0,Bachelors,Management,0,2,1-2 Miles,North America,74,1
24634,611,M,F,60000,3,0,Bachelors,Management,1,2,10+ Miles,North America,75,0
24635,361,S,F,60000,3,0,Bachelors,Management,1,2,10+ Miles,North America,74,0
24636,542,M,F,60000,3,0,Graduate Degree,Management,1,2,10+ Miles,North America,75,0
24637,64,M,M,40000,4,0,High School,Professional,1,2,10+ Miles,North America,73,0
24638,348,S,F,40000,4,0,High School,Professional,0,2,1-2 Miles,North America,73,0
24639,50,M,M,50000,3,0,Bachelors,Management,1,2,10+ Miles,North America,73,0
24640,300,S,F,50000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,74,1
24641,331,M,F,60000,4,0,Bachelors,Management,1,2,1-2 Miles,North America,71,1
24642,552,S,M,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,71,0
24643,374,S,F,60000,4,0,Bachelors,Management,1,2,10+ Miles,North America,72,0
24644,316,M,M,60000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,71,1
24645,612,M,M,60000,4,0,Bachelors,Management,0,2,1-2 Miles,North America,72,1
24646,62,M,M,30000,4,0,High School,Professional,1,2,10+ Miles,North America,71,1
24647,53,S,M,30000,5,0,Partial High School,Clerical,0,2,1-2 Miles,North America,71,0
24648,326,S,F,30000,5,0,Partial High School,Clerical,0,2,10+ Miles,North America,70,1
24649,53,M,M,40000,4,0,High School,Professional,0,2,1-2 Miles,North America,68,0
24650,336,S,F,20000,5,0,Partial High School,Clerical,0,3,1-2 Miles,North America,70,0
24651,631,S,M,20000,5,0,Partial High School,Clerical,0,3,10+ Miles,North America,70,0
24652,614,S,M,20000,5,0,Partial High School,Clerical,0,4,10+ Miles,North America,70,0
24653,626,M,F,40000,5,0,High School,Professional,1,3,10+ Miles,North America,69,1
24654,329,S,F,40000,5,0,High School,Professional,0,4,2-5 Miles,North America,68,1
24655,301,M,F,70000,5,0,Bachelors,Management,1,3,10+ Miles,North America,68,0
24656,310,M,F,70000,5,0,Bachelors,Management,1,3,2-5 Miles,North America,69,0
24657,642,M,F,40000,2,1,High School,Professional,1,2,10+ Miles,North America,68,0
24658,642,M,F,40000,2,1,High School,Professional,0,2,2-5 Miles,North America,68,0
24659,66,M,F,70000,2,1,Bachelors,Management,1,1,2-5 Miles,North America,68,0
24660,383,S,F,70000,2,1,Bachelors,Management,0,1,2-5 Miles,North America,67,1
24661,50,S,F,70000,2,1,Bachelors,Management,0,1,2-5 Miles,North America,68,1
24662,372,S,F,70000,2,1,Bachelors,Management,0,1,2-5 Miles,North America,68,1
24663,49,S,F,40000,2,1,High School,Professional,1,2,10+ Miles,North America,67,0
24664,51,M,M,40000,2,1,High School,Professional,1,2,2-5 Miles,North America,67,1
24665,56,S,F,40000,2,1,High School,Professional,1,2,10+ Miles,North America,67,0
24666,60,M,F,40000,2,1,High School,Professional,0,2,2-5 Miles,North America,67,1
24667,637,S,F,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,67,0
24668,312,M,F,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,67,1
24669,361,M,M,70000,4,1,Bachelors,Management,1,2,10+ Miles,North America,66,1
24670,369,S,F,70000,4,1,Bachelors,Management,1,2,10+ Miles,North America,67,1
24671,56,M,M,40000,2,1,Partial High School,Skilled Manual,1,2,2-5 Miles,North America,65,1
24672,642,M,M,60000,2,1,Partial College,Professional,1,2,10+ Miles,North America,65,0
24673,345,M,F,70000,4,1,Partial College,Professional,1,2,1-2 Miles,North America,65,1
24674,372,M,M,70000,5,1,Partial College,Professional,1,2,1-2 Miles,North America,66,1
24675,383,S,M,70000,5,1,Partial College,Professional,1,2,10+ Miles,North America,66,1
24676,637,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,65,1
24677,302,M,M,60000,2,1,Partial College,Professional,1,1,2-5 Miles,North America,65,0
24678,312,S,M,60000,2,1,Partial College,Professional,1,1,10+ Miles,North America,65,0
24679,347,M,M,70000,4,2,Partial College,Professional,1,1,10+ Miles,North America,65,0
24680,359,S,M,80000,3,1,Bachelors,Management,0,1,1-2 Miles,North America,64,1
24681,368,S,F,80000,3,1,Bachelors,Management,0,1,1-2 Miles,North America,65,1
24682,56,M,F,60000,2,1,High School,Professional,1,2,10+ Miles,North America,63,0
24683,302,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,64,1
24684,326,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,64,1
24685,336,M,M,60000,2,1,Partial College,Professional,1,2,2-5 Miles,North America,64,1
24686,359,S,F,70000,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,63,0
24687,616,S,F,70000,2,1,Partial High School,Skilled Manual,1,2,10+ Miles,North America,63,0
24688,359,M,F,60000,3,1,Partial High School,Skilled Manual,0,3,2-5 Miles,North America,62,1
24689,229,M,F,30000,0,0,Partial College,Clerical,0,1,1-2 Miles,Europe,41,1
24690,155,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,35,1
24691,147,M,F,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,35,0
24692,147,M,F,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,35,0
